Entity,Code,Year,Life,population,Continent,flag
Singapore,SGP,1990,75.936,3012968,Asia,singapore.png
Singapore,SGP,1991,76.234,3101144,Asia,singapore.png
Singapore,SGP,1992,76.463,3199642,Asia,singapore.png
Singapore,SGP,1993,76.625,3305801,Asia,singapore.png
Singapore,SGP,1994,76.735,3415701,Asia,singapore.png
Singapore,SGP,1995,76.821,3525964,Asia,singapore.png
Singapore,SGP,1996,76.922,3638177,Asia,singapore.png
Singapore,SGP,1997,77.07,3752131,Asia,singapore.png
Singapore,SGP,1998,77.29,3860721,Asia,singapore.png
Singapore,SGP,1999,77.59,3954741,Asia,singapore.png
Singapore,SGP,2000,77.969,4028872,Asia,singapore.png
Singapore,SGP,2001,78.413,4077150,Asia,singapore.png
Singapore,SGP,2002,78.891,4104407,Asia,singapore.png
Singapore,SGP,2003,79.372,4129227,Asia,singapore.png
Singapore,SGP,2004,79.839,4177202,Asia,singapore.png
Singapore,SGP,2005,80.275,4265693,Asia,singapore.png
Singapore,SGP,2006,80.667,4402324,Asia,singapore.png
Singapore,SGP,2007,81.015,4578629,Asia,singapore.png
Singapore,SGP,2008,81.325,4775810,Asia,singapore.png
Singapore,SGP,2009,81.595,4966614,Asia,singapore.png
Singapore,SGP,2010,81.833,5131170,Asia,singapore.png
Singapore,SGP,2011,82.048,5263640,Asia,singapore.png
Singapore,SGP,2012,82.254,5369469,Asia,singapore.png
Singapore,SGP,2013,82.459,5453732,Asia,singapore.png
Singapore,SGP,2014,82.667,5525628,Asia,singapore.png
Singapore,SGP,2015,82.877,5592143,Asia,singapore.png
Singapore,SGP,2016,83.083,5653625,Asia,singapore.png
Singapore,SGP,2017,83.279,5708042,Asia,singapore.png
Singapore,SGP,2018,83.458,5757503,Asia,singapore.png
Singapore,SGP,2019,83.62,5804343,Asia,singapore.png
Singapore,SGP,2020,83.767,5850343,Asia,singapore.png
South Korea,KOR,1970,61.28,32195679,Asia,south-korea.png
South Korea,KOR,1971,61.995,32850725,Asia,south-korea.png
South Korea,KOR,1972,62.649,33506521,Asia,south-korea.png
South Korea,KOR,1973,63.226,34154091,Asia,south-korea.png
South Korea,KOR,1974,63.724,34780886,Asia,south-korea.png
South Korea,KOR,1975,64.153,35378657,Asia,south-korea.png
South Korea,KOR,1976,64.532,35942033,Asia,south-korea.png
South Korea,KOR,1977,64.895,36475425,Asia,south-korea.png
South Korea,KOR,1978,65.27,36992188,Asia,south-korea.png
South Korea,KOR,1979,65.673,37511303,Asia,south-korea.png
South Korea,KOR,1980,66.116,38045605,Asia,south-korea.png
South Korea,KOR,1981,66.607,38602287,Asia,south-korea.png
South Korea,KOR,1982,67.135,39175221,Asia,south-korea.png
South Korea,KOR,1983,67.689,39747794,Asia,south-korea.png
South Korea,KOR,1984,68.264,40296230,Asia,south-korea.png
South Korea,KOR,1985,68.851,40804406,Asia,south-korea.png
South Korea,KOR,1986,69.441,41265123,Asia,south-korea.png
South Korea,KOR,1987,70.024,41686566,Asia,south-korea.png
South Korea,KOR,1988,70.592,42086668,Asia,south-korea.png
South Korea,KOR,1989,71.138,42491200,Asia,south-korea.png
South Korea,KOR,1990,71.657,42918416,Asia,south-korea.png
South Korea,KOR,1991,72.147,43373148,Asia,south-korea.png
South Korea,KOR,1992,72.613,43848223,Asia,south-korea.png
South Korea,KOR,1993,73.061,44335037,Asia,south-korea.png
South Korea,KOR,1994,73.494,44820070,Asia,south-korea.png
South Korea,KOR,1995,73.918,45292521,Asia,south-korea.png
South Korea,KOR,1996,74.337,45751023,Asia,south-korea.png
South Korea,KOR,1997,74.756,46196056,Asia,south-korea.png
South Korea,KOR,1998,75.179,46620698,Asia,south-korea.png
South Korea,KOR,1999,75.608,47016952,Asia,south-korea.png
South Korea,KOR,2000,76.047,47379237,Asia,south-korea.png
South Korea,KOR,2001,76.499,47706226,Asia,south-korea.png
South Korea,KOR,2002,76.96,47999551,Asia,south-korea.png
South Korea,KOR,2003,77.426,48260901,Asia,south-korea.png
South Korea,KOR,2004,77.892,48493434,Asia,south-korea.png
South Korea,KOR,2005,78.354,48701069,Asia,south-korea.png
South Korea,KOR,2006,78.806,48880449,Asia,south-korea.png
South Korea,KOR,2007,79.243,49034813,Asia,south-korea.png
South Korea,KOR,2008,79.66,49182458,Asia,south-korea.png
South Korea,KOR,2009,80.056,49347450,Asia,south-korea.png
South Korea,KOR,2010,80.432,49545638,Asia,south-korea.png
South Korea,KOR,2011,80.79,49786153,Asia,south-korea.png
South Korea,KOR,2012,81.137,50060639,Asia,south-korea.png
South Korea,KOR,2013,81.472,50345720,Asia,south-korea.png
South Korea,KOR,2014,81.795,50607904,Asia,south-korea.png
South Korea,KOR,2015,82.1,50823087,Asia,south-korea.png
South Korea,KOR,2016,82.379,50983446,Asia,south-korea.png
South Korea,KOR,2017,82.628,51096408,Asia,south-korea.png
South Korea,KOR,2018,82.846,51171700,Asia,south-korea.png
South Korea,KOR,2019,83.033,51225321,Asia,south-korea.png
South Korea,KOR,2020,83.193,51269183,Asia,south-korea.png
Syria,SYR,1970,58.814,6350544,Asia,syria.png
Syria,SYR,1971,59.6,6570859,Asia,syria.png
Syria,SYR,1972,60.378,6800148,Asia,syria.png
Syria,SYR,1973,61.137,7037860,Asia,syria.png
Syria,SYR,1974,61.872,7283181,Asia,syria.png
Syria,SYR,1975,62.579,7535715,Asia,syria.png
Syria,SYR,1976,63.258,7794658,Asia,syria.png
Syria,SYR,1977,63.914,8060652,Asia,syria.png
Syria,SYR,1978,64.552,8336421,Asia,syria.png
Syria,SYR,1979,65.172,8625693,Asia,syria.png
Syria,SYR,1980,65.774,8930776,Asia,syria.png
Syria,SYR,1981,66.359,9252854,Asia,syria.png
Syria,SYR,1982,66.928,9590226,Asia,syria.png
Syria,SYR,1983,67.477,9938852,Asia,syria.png
Syria,SYR,1984,68.005,10293048,Asia,syria.png
Syria,SYR,1985,68.508,10648633,Asia,syria.png
Syria,SYR,1986,68.981,11004273,Asia,syria.png
Syria,SYR,1987,69.423,11360848,Asia,syria.png
Syria,SYR,1988,69.831,11719064,Asia,syria.png
Syria,SYR,1989,70.207,12080439,Asia,syria.png
Syria,SYR,1990,70.553,12446168,Asia,syria.png
Syria,SYR,1991,70.871,12815400,Asia,syria.png
Syria,SYR,1992,71.167,13187669,Asia,syria.png
Syria,SYR,1993,71.444,13565074,Asia,syria.png
Syria,SYR,1994,71.708,13950486,Asia,syria.png
Syria,SYR,1995,71.961,14345491,Asia,syria.png
Syria,SYR,1996,72.205,14754148,Asia,syria.png
Syria,SYR,1997,72.439,15175308,Asia,syria.png
Syria,SYR,1998,72.664,15599588,Asia,syria.png
Syria,SYR,1999,72.882,16013992,Asia,syria.png
Syria,SYR,2000,73.11,16410847,Asia,syria.png
Syria,SYR,2001,73.371,16766555,Asia,syria.png
Syria,SYR,2002,73.663,17084628,Asia,syria.png
Syria,SYR,2003,73.967,17415214,Asia,syria.png
Syria,SYR,2004,74.25,17827827,Asia,syria.png
Syria,SYR,2005,74.43,18361178,Asia,syria.png
Syria,SYR,2006,74.412,19059257,Asia,syria.png
Syria,SYR,2007,74.152,19878257,Asia,syria.png
Syria,SYR,2008,73.647,20664037,Asia,syria.png
Syria,SYR,2009,72.938,21205873,Asia,syria.png
Syria,SYR,2010,72.108,21362541,Asia,syria.png
Syria,SYR,2011,71.27,21081814,Asia,syria.png
Syria,SYR,2012,70.55,20438861,Asia,syria.png
Syria,SYR,2013,70.049,19578466,Asia,syria.png
Syria,SYR,2014,69.821,18710711,Asia,syria.png
Syria,SYR,2015,69.908,17997411,Asia,syria.png
Syria,SYR,2016,70.315,17465567,Asia,syria.png
Syria,SYR,2017,70.967,17095669,Asia,syria.png
Syria,SYR,2018,71.779,16945062,Asia,syria.png
Syria,SYR,2019,72.697,17070132,Asia,syria.png
Syria,SYR,2020,73.651,17500657,Asia,syria.png
Turkey,TUR,1970,52.286,34876296,Asia,turkey.png
Turkey,TUR,1971,52.887,35720603,Asia,turkey.png
Turkey,TUR,1972,53.492,36587267,Asia,turkey.png
Turkey,TUR,1973,54.109,37472329,Asia,turkey.png
Turkey,TUR,1974,54.741,38370278,Asia,turkey.png
Turkey,TUR,1975,55.387,39277249,Asia,turkey.png
Turkey,TUR,1976,56.046,40189561,Asia,turkey.png
Turkey,TUR,1977,56.709,41108290,Asia,turkey.png
Turkey,TUR,1978,57.37,42039983,Asia,turkey.png
Turkey,TUR,1979,58.023,42994043,Asia,turkey.png
Turkey,TUR,1980,58.667,43975972,Asia,turkey.png
Turkey,TUR,1981,59.297,44988411,Asia,turkey.png
Turkey,TUR,1982,59.915,46025411,Asia,turkey.png
Turkey,TUR,1983,60.52,47073470,Asia,turkey.png
Turkey,TUR,1984,61.111,48114158,Asia,turkey.png
Turkey,TUR,1985,61.682,49133928,Asia,turkey.png
Turkey,TUR,1986,62.231,50128548,Asia,turkey.png
Turkey,TUR,1987,62.758,51100930,Asia,turkey.png
Turkey,TUR,1988,63.266,52053764,Asia,turkey.png
Turkey,TUR,1989,63.763,52992479,Asia,turkey.png
Turkey,TUR,1990,64.256,53921758,Asia,turkey.png
Turkey,TUR,1991,64.757,54840595,Asia,turkey.png
Turkey,TUR,1992,65.275,55748946,Asia,turkey.png
Turkey,TUR,1993,65.815,56653808,Asia,turkey.png
Turkey,TUR,1994,66.377,57564209,Asia,turkey.png
Turkey,TUR,1995,66.963,58486453,Asia,turkey.png
Turkey,TUR,1996,67.57,59423278,Asia,turkey.png
Turkey,TUR,1997,68.189,60372571,Asia,turkey.png
Turkey,TUR,1998,68.807,61329665,Asia,turkey.png
Turkey,TUR,1999,69.417,62287391,Asia,turkey.png
Turkey,TUR,2000,70.005,63240196,Asia,turkey.png
Turkey,TUR,2001,70.56,64192243,Asia,turkey.png
Turkey,TUR,2002,71.078,65145357,Asia,turkey.png
Turkey,TUR,2003,71.559,66089402,Asia,turkey.png
Turkey,TUR,2004,72.004,67010929,Asia,turkey.png
Turkey,TUR,2005,72.424,67903461,Asia,turkey.png
Turkey,TUR,2006,72.83,68756809,Asia,turkey.png
Turkey,TUR,2007,73.235,69581854,Asia,turkey.png
Turkey,TUR,2008,73.649,70418612,Asia,turkey.png
Turkey,TUR,2009,74.074,71321406,Asia,turkey.png
Turkey,TUR,2010,74.507,72326992,Asia,turkey.png
Turkey,TUR,2011,74.944,73443254,Asia,turkey.png
Turkey,TUR,2012,75.373,74651046,Asia,turkey.png
Turkey,TUR,2013,75.784,75925454,Asia,turkey.png
Turkey,TUR,2014,76.172,77229262,Asia,turkey.png
Turkey,TUR,2015,76.532,78529413,Asia,turkey.png
Turkey,TUR,2016,76.86,79827868,Asia,turkey.png
Turkey,TUR,2017,77.161,81116451,Asia,turkey.png
Turkey,TUR,2018,77.437,82340090,Asia,turkey.png
Turkey,TUR,2019,77.691,83429607,Asia,turkey.png
Turkey,TUR,2020,77.928,84339067,Asia,turkey.png
United Arab Emirates,ARE,1970,61.215,234512,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1971,62.099,277463,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1972,62.949,330968,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1973,63.759,394625,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1974,64.525,467457,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1975,65.244,548295,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1976,65.916,637926,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1977,66.545,735347,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1978,67.137,835498,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1979,67.692,931752,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1980,68.213,1019507,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1981,68.701,1096602,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1982,69.158,1164816,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1983,69.585,1228457,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1984,69.986,1293970,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1985,70.363,1366165,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1986,70.717,1446386,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1987,71.049,1533526,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1988,71.361,1627068,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1989,71.657,1725676,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1990,71.939,1828437,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1991,72.208,1937159,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1992,72.466,2052891,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1993,72.715,2173135,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1994,72.957,2294377,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1995,73.194,2415099,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1996,73.428,2539121,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1997,73.657,2671361,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1998,73.883,2813214,Asia,united-arab-emirates.png
United Arab Emirates,ARE,1999,74.106,2966029,Asia,united-arab-emirates.png
United Arab Emirates,ARE,2000,74.327,3134067,Asia,united-arab-emirates.png
United Arab Emirates,ARE,2001,74.544,3302722,Asia,united-arab-emirates.png
United Arab Emirates,ARE,2002,74.758,3478769,Asia,united-arab-emirates.png
United Arab Emirates,ARE,2003,74.968,3711931,Asia,united-arab-emirates.png
United Arab Emirates,ARE,2004,75.174,4068577,Asia,united-arab-emirates.png
United Arab Emirates,ARE,2005,75.376,4588222,Asia,united-arab-emirates.png
United Arab Emirates,ARE,2006,75.573,5300172,Asia,united-arab-emirates.png
United Arab Emirates,ARE,2007,75.767,6168846,Asia,united-arab-emirates.png
United Arab Emirates,ARE,2008,75.957,7089486,Asia,united-arab-emirates.png
United Arab Emirates,ARE,2009,76.145,7917368,Asia,united-arab-emirates.png
United Arab Emirates,ARE,2010,76.332,8549998,Asia,united-arab-emirates.png
United Arab Emirates,ARE,2011,76.521,8946778,Asia,united-arab-emirates.png
United Arab Emirates,ARE,2012,76.711,9141598,Asia,united-arab-emirates.png
United Arab Emirates,ARE,2013,76.903,9197908,Asia,united-arab-emirates.png
United Arab Emirates,ARE,2014,77.095,9214182,Asia,united-arab-emirates.png
United Arab Emirates,ARE,2015,77.285,9262896,Asia,united-arab-emirates.png
United Arab Emirates,ARE,2016,77.47,9360975,Asia,united-arab-emirates.png
United Arab Emirates,ARE,2017,77.647,9487206,Asia,united-arab-emirates.png
United Arab Emirates,ARE,2018,77.814,9630966,Asia,united-arab-emirates.png
United Arab Emirates,ARE,2019,77.972,9770526,Asia,united-arab-emirates.png
United Arab Emirates,ARE,2020,78.12,9890400,Asia,united-arab-emirates.png
Vietnam,VNM,1970,59.563,43404802,Asia,vietnam.png
Vietnam,VNM,1971,58.98,44484032,Asia,vietnam.png
Vietnam,VNM,1972,58.826,45548476,Asia,vietnam.png
Vietnam,VNM,1973,59.203,46603522,Asia,vietnam.png
Vietnam,VNM,1974,60.112,47657554,Asia,vietnam.png
Vietnam,VNM,1975,61.446,48718190,Asia,vietnam.png
Vietnam,VNM,1976,63.01,49785278,Asia,vietnam.png
Vietnam,VNM,1977,64.547,50861166,Asia,vietnam.png
Vietnam,VNM,1978,65.859,51959021,Asia,vietnam.png
Vietnam,VNM,1979,66.865,53095406,Asia,vietnam.png
Vietnam,VNM,1980,67.542,54281841,Asia,vietnam.png
Vietnam,VNM,1981,67.942,55522804,Asia,vietnam.png
Vietnam,VNM,1982,68.203,56814309,Asia,vietnam.png
Vietnam,VNM,1983,68.439,58148384,Asia,vietnam.png
Vietnam,VNM,1984,68.688,59512619,Asia,vietnam.png
Vietnam,VNM,1985,68.972,60896732,Asia,vietnam.png
Vietnam,VNM,1986,69.293,62293859,Asia,vietnam.png
Vietnam,VNM,1987,69.624,63701974,Asia,vietnam.png
Vietnam,VNM,1988,69.943,65120432,Asia,vietnam.png
Vietnam,VNM,1989,70.252,66550231,Asia,vietnam.png
Vietnam,VNM,1990,70.551,67988855,Asia,vietnam.png
Vietnam,VNM,1991,70.842,69436956,Asia,vietnam.png
Vietnam,VNM,1992,71.124,70883488,Asia,vietnam.png
Vietnam,VNM,1993,71.399,72300308,Asia,vietnam.png
Vietnam,VNM,1994,71.666,73651220,Asia,vietnam.png
Vietnam,VNM,1995,71.923,74910462,Asia,vietnam.png
Vietnam,VNM,1996,72.168,76068739,Asia,vietnam.png
Vietnam,VNM,1997,72.399,77133212,Asia,vietnam.png
Vietnam,VNM,1998,72.617,78115712,Asia,vietnam.png
Vietnam,VNM,1999,72.824,79035871,Asia,vietnam.png
Vietnam,VNM,2000,73.025,79910411,Asia,vietnam.png
Vietnam,VNM,2001,73.228,80742500,Asia,vietnam.png
Vietnam,VNM,2002,73.438,81534406,Asia,vietnam.png
Vietnam,VNM,2003,73.654,82301650,Asia,vietnam.png
Vietnam,VNM,2004,73.875,83062819,Asia,vietnam.png
Vietnam,VNM,2005,74.092,83832662,Asia,vietnam.png
Vietnam,VNM,2006,74.295,84617545,Asia,vietnam.png
Vietnam,VNM,2007,74.474,85419588,Asia,vietnam.png
Vietnam,VNM,2008,74.625,86243424,Asia,vietnam.png
Vietnam,VNM,2009,74.745,87092250,Asia,vietnam.png
Vietnam,VNM,2010,74.837,87967655,Asia,vietnam.png
Vietnam,VNM,2011,74.904,88871384,Asia,vietnam.png
Vietnam,VNM,2012,74.958,89801926,Asia,vietnam.png
Vietnam,VNM,2013,75.006,90752593,Asia,vietnam.png
Vietnam,VNM,2014,75.056,91713850,Asia,vietnam.png
Vietnam,VNM,2015,75.11,92677082,Asia,vietnam.png
Vietnam,VNM,2016,75.172,93640435,Asia,vietnam.png
Vietnam,VNM,2017,75.241,94600643,Asia,vietnam.png
Vietnam,VNM,2018,75.317,95545959,Asia,vietnam.png
Vietnam,VNM,2019,75.4,96462108,Asia,vietnam.png
Vietnam,VNM,2020,75.493,97338583,Asia,vietnam.png
Yemen,YEM,1970,36.82,6193379,Asia,yemen.png
Yemen,YEM,1971,37.888,6290367,Asia,yemen.png
Yemen,YEM,1972,38.981,6390573,Asia,yemen.png
Yemen,YEM,1973,40.093,6500809,Asia,yemen.png
Yemen,YEM,1974,41.219,6630003,Asia,yemen.png
Yemen,YEM,1975,42.364,6784699,Asia,yemen.png
Yemen,YEM,1976,43.54,6967944,Asia,yemen.png
Yemen,YEM,1977,44.753,7178672,Asia,yemen.png
Yemen,YEM,1978,46,7414167,Asia,yemen.png
Yemen,YEM,1979,47.265,7669699,Asia,yemen.png
Yemen,YEM,1980,48.532,7941903,Asia,yemen.png
Yemen,YEM,1981,49.778,8231905,Asia,yemen.png
Yemen,YEM,1982,50.981,8541605,Asia,yemen.png
Yemen,YEM,1983,52.117,8869363,Asia,yemen.png
Yemen,YEM,1984,53.17,9213078,Asia,yemen.png
Yemen,YEM,1985,54.12,9572170,Asia,yemen.png
Yemen,YEM,1986,54.959,9941102,Asia,yemen.png
Yemen,YEM,1987,55.692,10322044,Asia,yemen.png
Yemen,YEM,1988,56.331,10730864,Asia,yemen.png
Yemen,YEM,1989,56.881,11189185,Asia,yemen.png
Yemen,YEM,1990,57.346,11709987,Asia,yemen.png
Yemen,YEM,1991,57.73,12302127,Asia,yemen.png
Yemen,YEM,1992,58.047,12954157,Asia,yemen.png
Yemen,YEM,1993,58.318,13634082,Asia,yemen.png
Yemen,YEM,1994,58.566,14297617,Asia,yemen.png
Yemen,YEM,1995,58.817,14913313,Asia,yemen.png
Yemen,YEM,1996,59.096,15469274,Asia,yemen.png
Yemen,YEM,1997,59.415,15975676,Asia,yemen.png
Yemen,YEM,1998,59.782,16450306,Asia,yemen.png
Yemen,YEM,1999,60.204,16921157,Asia,yemen.png
Yemen,YEM,2000,60.683,17409071,Asia,yemen.png
Yemen,YEM,2001,61.216,17918369,Asia,yemen.png
Yemen,YEM,2002,61.781,18443684,Asia,yemen.png
Yemen,YEM,2003,62.358,18985001,Asia,yemen.png
Yemen,YEM,2004,62.931,19540096,Asia,yemen.png
Yemen,YEM,2005,63.481,20107416,Asia,yemen.png
Yemen,YEM,2006,63.997,20687648,Asia,yemen.png
Yemen,YEM,2007,64.47,21282514,Asia,yemen.png
Yemen,YEM,2008,64.892,21892149,Asia,yemen.png
Yemen,YEM,2009,65.255,22516464,Asia,yemen.png
Yemen,YEM,2010,65.549,23154854,Asia,yemen.png
Yemen,YEM,2011,65.768,23807586,Asia,yemen.png
Yemen,YEM,2012,65.92,24473176,Asia,yemen.png
Yemen,YEM,2013,66.016,25147112,Asia,yemen.png
Yemen,YEM,2014,66.066,25823488,Asia,yemen.png
Yemen,YEM,2015,66.085,26497881,Asia,yemen.png
Yemen,YEM,2016,66.087,27168210,Asia,yemen.png
Yemen,YEM,2017,66.086,27834811,Asia,yemen.png
Yemen,YEM,2018,66.096,28498683,Asia,yemen.png
Yemen,YEM,2019,66.125,29161922,Asia,yemen.png
Yemen,YEM,2020,66.181,29825968,Asia,yemen.png
Algeria,DZA,1970,50.372,14464992,Africa,algeria.png
Algeria,DZA,1971,50.773,14872253,Africa,algeria.png
Algeria,DZA,1972,51.201,15285992,Africa,algeria.png
Algeria,DZA,1973,51.676,15709831,Africa,algeria.png
Algeria,DZA,1974,52.218,16149018,Africa,algeria.png
Algeria,DZA,1975,52.866,16607705,Africa,algeria.png
Algeria,DZA,1976,53.661,17085799,Africa,algeria.png
Algeria,DZA,1977,54.609,17582899,Africa,algeria.png
Algeria,DZA,1978,55.7,18102266,Africa,algeria.png
Algeria,DZA,1979,56.909,18647801,Africa,algeria.png
Algeria,DZA,1980,58.198,19221659,Africa,algeria.png
Algeria,DZA,1981,59.519,19824297,Africa,algeria.png
Algeria,DZA,1982,60.813,20452901,Africa,algeria.png
Algeria,DZA,1983,62.029,21101875,Africa,algeria.png
Algeria,DZA,1984,63.13,21763578,Africa,algeria.png
Algeria,DZA,1985,64.087,22431507,Africa,algeria.png
Algeria,DZA,1986,64.884,23102386,Africa,algeria.png
Algeria,DZA,1987,65.545,23774287,Africa,algeria.png
Algeria,DZA,1988,66.097,24443472,Africa,algeria.png
Algeria,DZA,1989,66.554,25106192,Africa,algeria.png
Algeria,DZA,1990,66.938,25758872,Africa,algeria.png
Algeria,DZA,1991,67.27,26400468,Africa,algeria.png
Algeria,DZA,1992,67.575,27028330,Africa,algeria.png
Algeria,DZA,1993,67.877,27635517,Africa,algeria.png
Algeria,DZA,1994,68.194,28213777,Africa,algeria.png
Algeria,DZA,1995,68.54,28757788,Africa,algeria.png
Algeria,DZA,1996,68.919,29266415,Africa,algeria.png
Algeria,DZA,1997,69.323,29742980,Africa,algeria.png
Algeria,DZA,1998,69.745,30192750,Africa,algeria.png
Algeria,DZA,1999,70.183,30623406,Africa,algeria.png
Algeria,DZA,2000,70.64,31042238,Africa,algeria.png
Algeria,DZA,2001,71.116,31451513,Africa,algeria.png
Algeria,DZA,2002,71.605,31855110,Africa,algeria.png
Algeria,DZA,2003,72.101,32264159,Africa,algeria.png
Algeria,DZA,2004,72.594,32692153,Africa,algeria.png
Algeria,DZA,2005,73.072,33149720,Africa,algeria.png
Algeria,DZA,2006,73.521,33641007,Africa,algeria.png
Algeria,DZA,2007,73.936,34166976,Africa,algeria.png
Algeria,DZA,2008,74.311,34730604,Africa,algeria.png
Algeria,DZA,2009,74.644,35333882,Africa,algeria.png
Algeria,DZA,2010,74.938,35977451,Africa,algeria.png
Algeria,DZA,2011,75.199,36661438,Africa,algeria.png
Algeria,DZA,2012,75.436,37383899,Africa,algeria.png
Algeria,DZA,2013,75.661,38140135,Africa,algeria.png
Algeria,DZA,2014,75.878,38923688,Africa,algeria.png
Algeria,DZA,2015,76.09,39728020,Africa,algeria.png
Algeria,DZA,2016,76.298,40551398,Africa,algeria.png
Algeria,DZA,2017,76.499,41389174,Africa,algeria.png
Algeria,DZA,2018,76.693,42228415,Africa,algeria.png
Algeria,DZA,2019,76.88,43053054,Africa,algeria.png
Algeria,DZA,2020,77.063,43851043,Africa,algeria.png
Angola,AGO,1970,40.915,5890360,Africa,angola.png
Angola,AGO,1971,41.284,6041239,Africa,angola.png
Angola,AGO,1972,41.652,6248965,Africa,angola.png
Angola,AGO,1973,42.017,6497283,Africa,angola.png
Angola,AGO,1974,42.376,6761623,Africa,angola.png
Angola,AGO,1975,42.723,7023994,Africa,angola.png
Angola,AGO,1976,43.054,7279630,Africa,angola.png
Angola,AGO,1977,43.368,7533814,Africa,angola.png
Angola,AGO,1978,43.661,7790774,Africa,angola.png
Angola,AGO,1979,43.931,8058112,Africa,angola.png
Angola,AGO,1980,44.179,8341290,Africa,angola.png
Angola,AGO,1981,44.405,8640478,Africa,angola.png
Angola,AGO,1982,44.611,8952971,Africa,angola.png
Angola,AGO,1983,44.799,9278104,Africa,angola.png
Angola,AGO,1984,44.966,9614756,Africa,angola.png
Angola,AGO,1985,45.107,9961993,Africa,angola.png
Angola,AGO,1986,45.213,10320116,Africa,angola.png
Angola,AGO,1987,45.283,10689247,Africa,angola.png
Angola,AGO,1988,45.317,11068051,Africa,angola.png
Angola,AGO,1989,45.324,11454784,Africa,angola.png
Angola,AGO,1990,45.306,11848385,Africa,angola.png
Angola,AGO,1991,45.271,12248901,Africa,angola.png
Angola,AGO,1992,45.23,12657361,Africa,angola.png
Angola,AGO,1993,45.201,13075044,Africa,angola.png
Angola,AGO,1994,45.201,13503753,Africa,angola.png
Angola,AGO,1995,45.246,13945205,Africa,angola.png
Angola,AGO,1996,45.35,14400722,Africa,angola.png
Angola,AGO,1997,45.519,14871572,Africa,angola.png
Angola,AGO,1998,45.763,15359600,Africa,angola.png
Angola,AGO,1999,46.093,15866871,Africa,angola.png
Angola,AGO,2000,46.522,16395476,Africa,angola.png
Angola,AGO,2001,47.059,16945753,Africa,angola.png
Angola,AGO,2002,47.702,17519418,Africa,angola.png
Angola,AGO,2003,48.44,18121477,Africa,angola.png
Angola,AGO,2004,49.263,18758138,Africa,angola.png
Angola,AGO,2005,50.165,19433604,Africa,angola.png
Angola,AGO,2006,51.143,20149905,Africa,angola.png
Angola,AGO,2007,52.177,20905360,Africa,angola.png
Angola,AGO,2008,53.243,21695636,Africa,angola.png
Angola,AGO,2009,54.311,22514275,Africa,angola.png
Angola,AGO,2010,55.35,23356247,Africa,angola.png
Angola,AGO,2011,56.33,24220660,Africa,angola.png
Angola,AGO,2012,57.236,25107925,Africa,angola.png
Angola,AGO,2013,58.054,26015786,Africa,angola.png
Angola,AGO,2014,58.776,26941773,Africa,angola.png
Angola,AGO,2015,59.398,27884380,Africa,angola.png
Angola,AGO,2016,59.925,28842482,Africa,angola.png
Angola,AGO,2017,60.379,29816769,Africa,angola.png
Angola,AGO,2018,60.782,30809787,Africa,angola.png
Angola,AGO,2019,61.147,31825299,Africa,angola.png
Angola,AGO,2020,61.487,32866267,Africa,angola.png
Burundi,BDI,1970,43.841,3479070,Africa,burundi.png
Burundi,BDI,1971,44.021,3530000,Africa,burundi.png
Burundi,BDI,1972,44.246,3569655,Africa,burundi.png
Burundi,BDI,1973,44.528,3605120,Africa,burundi.png
Burundi,BDI,1974,44.865,3646428,Africa,burundi.png
Burundi,BDI,1975,45.242,3700879,Africa,burundi.png
Burundi,BDI,1976,45.63,3770870,Africa,burundi.png
Burundi,BDI,1977,45.999,3854446,Africa,burundi.png
Burundi,BDI,1978,46.327,3949264,Africa,burundi.png
Burundi,BDI,1979,46.608,4051239,Africa,burundi.png
Burundi,BDI,1980,46.852,4157296,Africa,burundi.png
Burundi,BDI,1981,47.083,4266520,Africa,burundi.png
Burundi,BDI,1982,47.324,4379727,Africa,burundi.png
